CustomerID,Gender,Region,Age,Product_Name,Category,Unit_Price,Quantity,Total_Price,Shipping_Fee,Shipping_Status,Order_Date
CUST0040,Female,East,,Keyboard,Accessories,50,5,250,10.46,Returned,8/2/2023
CUST0295,Male,North,,Monitor,Electronics,300,1,300,9.06,Returned,6/16/2023
CUST0059,Female,South,18,Mouse,Accessories,30,3,90,8.3,,2/6/2023
CUST0281,Female,East,44,Headphones,Accessories,100,3,300,13.94,In Transit,9/28/2023
CUST0019,Male,South,69,Smartphone,Electronics,800,4,3200,19.42,Delivered,11/7/2023
CUST0004,Male,North,65,Keyboard,Accessories,50,5,250,5.92,Returned,4/4/2023
CUST0279,Female,West,59,Smartphone,Electronics,800,5,4000,15.22,Delivered,11/24/2023
CUST0069,Female,East,66,Headphones,Accessories,100,2,200,8.65,In Transit,9/19/2023
CUST0004,Male,North,65,Monitor,Electronics,300,3,900,9.31,In Transit,2/14/2023
CUST0060,Male,South,41,Keyboard,Accessories,50,3,150,5.55,Delivered,3/13/2023
CUST0154,Male,North,31,Mouse,Accessories,30,1,30,9.26,Returned,8/24/2023
CUST0259,Male,East,59,Monitor,Electronics,300,3,900,19.36,Delivered,5/1/2023
CUST0203,Female,East,,Laptop,Electronics,1500,5,7500,16.44,In Transit,9/23/2023
CUST0241,Female,West,27,Smartphone,Electronics,800,4,3200,13.94,In Transit,2/3/2023
CUST0004,Female,West,65,Smartphone,Electronics,800,5,4000,15.8,Returned,12/29/2023
CUST0031,Male,West,67,Smartphone,Electronics,800,3,2400,7.05,In Transit,12/14/2023
CUST0144,Male,West,54,Mouse,Accessories,30,4,120,14.5,Delivered,2/13/2023
CUST0031,Female,East,67,Mouse,Accessories,30,2,60,12.54,,3/26/2023
CUST0218,Male,East,36,Smartphone,Electronics,800,2,1600,16.62,In Transit,8/3/2023
CUST0234,Male,South,44,Laptop,Electronics,1500,5,7500,18.67,Returned,9/12/2023
CUST0050,Female,West,40,Laptop,Electronics,1500,1,1500,13.51,Delivered,7/21/2023
CUST0140,Male,South,50,Mouse,Accessories,30,3,90,12.43,Delivered,1/5/2023
CUST0044,Male,South,30,Smartwatch,Wearables,200,4,800,13.9,Returned,6/28/2023
CUST0202,Male,South,56,Smartwatch,Wearables,200,3,600,19.03,In Transit,1/3/2024
CUST0093,Female,North,66,Monitor,Electronics,300,5,1500,18.92,Delivered,5/3/2023
CUST0258,Female,West,39,Monitor,Electronics,300,1,300,9.04,Delivered,7/23/2023
CUST0133,Female,East,47,Smartwatch,Wearables,200,1,200,12.27,In Transit,12/13/2023
CUST0271,Male,South,46,Keyboard,Accessories,50,5,250,19.63,In Transit,5/22/2023
CUST0121,Female,North,66,Keyboard,Accessories,50,3,150,10.21,Returned,12/12/2023
CUST0028,Male,East,50,Monitor,Electronics,300,4,1200,14.64,In Transit,1/28/2023
CUST0125,Male,East,,Smartwatch,Wearables,200,3,600,6.36,Returned,11/28/2023
CUST0137,Female,East,19,Monitor,Electronics,300,3,900,9.79,Delivered,12/2/2023
CUST0240,Male,West,39,Keyboard,Accessories,50,1,50,6.14,Delivered,5/29/2023
CUST0268,Male,East,21,Monitor,Electronics,300,4,1200,10.03,In Transit,5/16/2023
CUST0066,Female,South,37,Headphones,Accessories,100,3,300,9.91,In Transit,8/1/2023
CUST0068,Male,South,64,Mouse,Accessories,30,1,30,19.22,In Transit,7/31/2023
CUST0221,Male,North,,Keyboard,Accessories,50,3,150,10.81,In Transit,7/11/2023
CUST0266,Male,North,29,Laptop,Electronics,1500,2,3000,16.23,Delivered,1/26/2023
CUST0129,Male,South,,Smartphone,Electronics,800,5,4000,15.97,Delivered,11/14/2023
CUST0113,Male,South,38,Monitor,Electronics,300,5,1500,19.39,Returned,2/26/2023
CUST0240,Male,West,39,Smartphone,Electronics,800,3,2400,9.92,In Transit,7/26/2023
CUST0003,Male,South,63,Smartwatch,Wearables,200,4,800,10.23,In Transit,6/7/2023
CUST0272,Female,South,52,Smartphone,Electronics,800,1,800,10.65,Delivered,5/29/2023
CUST0276,Male,South,66,Monitor,Electronics,300,5,1500,8.06,Delivered,6/11/2023
CUST0209,Male,North,63,Keyboard,Accessories,50,5,250,5.88,Delivered,2/12/2023
CUST0014,Male,South,20,Monitor,Electronics,300,1,300,7.32,Returned,12/18/2023
CUST0186,Male,South,55,Smartphone,Electronics,800,1,800,18.74,Returned,7/17/2023
CUST0198,Male,East,56,Laptop,Electronics,1500,2,3000,19.05,Returned,5/20/2023
CUST0043,Male,North,22,Keyboard,Accessories,50,4,200,11.99,Delivered,1/4/2023
CUST0071,Male,East,46,Monitor,Electronics,300,1,300,6.17,In Transit,12/10/2023
CUST0131,Female,East,67,Smartphone,Electronics,800,3,2400,7.3,In Transit,11/17/2023
CUST0131,Female,North,67,Laptop,Electronics,3109.560612,4,6000,18.27,,8/26/2023
CUST0232,Female,,44,Laptop,Electronics,1500,1,1500,12.37,In Transit,2/10/2023
CUST0109,Male,South,57,Smartwatch,Wearables,200,3,600,5.88,Delivered,1/10/2023
CUST0189,Male,North,38,Keyboard,Accessories,50,5,250,12.92,Returned,7/19/2023
CUST0299,Female,South,58,Mouse,Accessories,30,2,60,9.71,Returned,3/27/2023
CUST0270,Male,,64,Smartwatch,Wearables,200,5,1000,19,Returned,8/20/2023
CUST0031,Male,West,67,Mouse,Accessories,30,3,90,7.63,Delivered,7/22/2023
CUST0240,Male,West,39,Mouse,Accessories,30,5,150,5.6,Returned,10/10/2023
CUST0176,Male,West,51,Keyboard,Accessories,50,4,200,19.42,In Transit,5/30/2023
CUST0252,Female,East,55,Smartwatch,Wearables,200,5,1000,13.29,Delivered,10/16/2023
CUST0225,Female,East,,Mouse,Accessories,30,3,90,15.46,In Transit,5/4/2023
CUST0238,Male,West,26,Mouse,Accessories,30,2,60,16.34,Returned,11/2/2023
CUST0276,Female,North,66,Headphones,Accessories,100,4,400,7.41,Delivered,1/9/2023
CUST0255,Female,West,39,Monitor,Electronics,300,1,300,13.28,Delivered,2/20/2023
CUST0133,Male,East,47,Smartphone,Electronics,800,4,3200,8.88,In Transit,7/31/2023
CUST0097,Male,East,34,Smartwatch,Wearables,200,3,600,5.87,Returned,6/25/2023
CUST0239,Male,,35,Headphones,Accessories,100,4,400,11.97,In Transit,3/15/2023
CUST0226,Male,West,43,Headphones,Accessories,100,2,200,15.85,Returned,10/8/2023
CUST0068,Female,North,64,Keyboard,Accessories,50,5,250,13.3,Returned,7/2/2023
CUST0149,Female,East,40,Monitor,Electronics,300,4,1200,17.21,In Transit,7/30/2023
CUST0257,Female,,54,Mouse,Accessories,30,2,60,19.03,In Transit,1/11/2023
CUST0299,Female,North,58,Smartwatch,Wearables,200,4,800,9.43,Returned,8/3/2023
CUST0123,Male,North,52,Smartwatch,Wearables,200,2,400,5.97,In Transit,9/25/2023
CUST0231,Female,North,,Laptop,Electronics,1500,5,7500,5.11,Returned,11/30/2023
CUST0217,Male,South,18,Mouse,Accessories,30,3,90,11.7,,10/20/2023
CUST0142,Male,East,32,Headphones,Accessories,100,5,500,12.38,Returned,1/1/2023
CUST0200,Female,North,68,Smartphone,Electronics,800,4,3200,17.32,Returned,8/5/2023
CUST0079,Male,West,26,Smartwatch,Wearables,200,2,400,7.14,Returned,1/4/2023
CUST0201,Female,South,49,Headphones,Accessories,100,1,100,17.21,In Transit,1/5/2023
CUST0133,Male,East,47,Laptop,Electronics,1500,1,1500,19.19,Delivered,4/1/2023
CUST0055,Female,North,,Mouse,Accessories,30,5,150,19.35,Delivered,10/20/2023
CUST0023,Female,South,29,Laptop,Electronics,1500,5,7500,10.36,Returned,1/7/2023
CUST0040,Male,,29,Smartwatch,Wearables,200,1,200,7.53,Delivered,1/30/2023
